Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
2,1,32.0,1.0,0.0021562576293945312,32.0,1.0,0.005838632583618164,0.01883864402770996
2,1,32.0,1.0,0.0009996891021728516,32.0,1.0,0.008000850677490234,0.021002531051635742
2,1,32.0,1.0,0.0009992122650146484,32.0,1.0,0.005999565124511719,0.019999265670776367
2,1,32.0,1.0,0.0010006427764892578,32.0,1.0,0.0060002803802490234,0.04500269889831543
2,1,32.0,1.0,0.0009999275207519531,32.0,1.0,0.009999513626098633,0.026000022888183594
2,1,32.0,1.0,0.0009996891021728516,32.0,1.0,0.006000995635986328,0.018001556396484375
2,1,32.0,1.0,0.0009999275207519531,32.0,1.0,0.0060007572174072266,0.01900029182434082
2,1,32.0,1.0,0.0009992122650146484,32.0,1.0,0.0060007572174072266,0.021002531051635742
2,1,32.0,1.0,0.0009999275207519531,32.0,1.0,0.004999637603759766,0.02000141143798828
2,1,32.0,1.0,0.0009999275207519531,32.0,1.0,0.006000041961669922,0.019999027252197266
