Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
26,1,7.0,0.25240384615384615,0.00403141975402832,7.0,0.25480769230769224,0.06296086311340332,26.136309146881104
26,1,7.0,0.25600961538461536,0.00500035285949707,7.0,0.26682692423830395,0.06603217124938965,8.375900268554688
26,1,6.0,0.23798076923076922,0.0040318965911865234,6.0,0.2572115384615378,0.06295108795166016,23.665066719055176
26,1,6.0,0.25240384615384615,0.00404047966003418,6.0,0.2776442307692307,0.06300163269042969,6.101035118103027
26,1,7.0,0.25600961538461536,0.0050013065338134766,7.0,0.25841346153846145,0.06400656700134277,5.75891375541687
26,1,6.0,0.22596153846153846,0.003999471664428711,6.0,0.23437499999999994,0.06403541564941406,11.496389150619507
26,1,7.0,0.24879807692307693,0.004033327102661133,7.0,0.25360576923076916,0.06300687789916992,4.781043529510498
26,1,7.0,0.26322115384615385,0.003996849060058594,7.0,0.2704326923076923,0.06203293800354004,5.952153205871582
26,1,7.0,0.265625,0.005000591278076172,7.0,0.2788461538461538,0.06303238868713379,4.90254020690918
26,1,6.0,0.23197115384615385,0.0040318965911865234,6.0,0.25,0.06300139427185059,5.076043128967285
26,2,10.0,0.35336538461538464,0.003999948501586914,10.0,0.36899038461538475,0.062035322189331055,26.219295978546143
26,2,10.0,0.3557692307692308,0.003973484039306641,10.0,0.36899038477286195,0.06803202629089355,26.271288871765137
26,2,10.0,0.3317307692307692,0.003967761993408203,10.0,0.33894230769230776,0.06703424453735352,7.291263818740845
26,2,10.0,0.35096153846153844,0.003998994827270508,10.0,0.3701923076923078,0.06610584259033203,26.18622064590454
26,2,10.0,0.3545673076923077,0.003962278366088867,10.0,0.36538461538461553,0.06300020217895508,12.712307214736938
26,2,9.0,0.31850961538461536,0.003999233245849609,9.0,0.3281250000000001,0.06403040885925293,26.15926456451416
26,2,10.0,0.3473557692307692,0.003999471664428711,10.0,0.3617788461538463,0.06299686431884766,26.24576449394226
26,2,10.0,0.36177884615384615,0.003995180130004883,10.0,0.37980769230769246,0.06403326988220215,15.50796890258789
26,2,11.0,0.3629807692307692,0.003999948501586914,11.0,0.3689903846153848,0.06403589248657227,5.822331190109253
26,2,10.0,0.33413461538461536,0.003999948501586914,10.0,0.33894230769230776,0.06403541564941406,26.191577196121216
26,3,14.0,0.46033653846153844,0.003602266311645508,14.0,0.4687500000000004,0.06610465049743652,26.22381019592285
26,3,13.0,0.4543269230769231,0.002997159957885742,13.0,0.4699519230769234,0.061995506286621094,26.16274881362915
26,3,13.0,0.4326923076923077,0.003999233245849609,13.0,0.4471153846153849,0.06403613090515137,15.901273250579834
26,3,14.0,0.45913461538461536,0.003967761993408203,14.0,0.46875000000000033,0.0680074691772461,26.193153381347656
26,3,13.0,0.4495192307692308,0.003968477249145508,13.0,0.4735576923076926,0.06603741645812988,26.209777355194092
26,3,12.0,0.4170673076923077,0.005974531173706055,12.0,0.42908653846153866,0.06403636932373047,26.151439428329468
26,3,13.0,0.4495192307692308,0.004022121429443359,13.0,0.46875000000000033,0.08198213577270508,26.186000108718872
26,3,14.0,0.4639423076923077,0.004000186920166016,14.0,0.4759615384615388,0.06298041343688965,15.590136528015137
26,3,14.0,0.46634615384615385,0.00403141975402832,14.0,0.4771634615384618,0.06200361251831055,11.953218936920166
26,3,13.0,0.4362980769230769,0.003957986831665039,13.0,0.4507211538461542,0.06303596496582031,13.274434328079224
26,4,17.0,0.5649038461538461,0.0039997100830078125,17.0,0.5877403866365377,0.0630028247833252,26.149017333984375
26,4,17.0,0.5576923076923077,0.003998756408691406,17.0,0.5649038461538464,0.06500363349914551,26.16850256919861
26,4,16.0,0.5336538461538461,0.0039975643157958984,16.0,0.5504807692307694,0.06402993202209473,26.19074821472168
26,4,17.0,0.5661057692307693,0.00299835205078125,17.0,0.5829326923076925,0.06400370597839355,16.5510995388031
26,4,17.0,0.5516826923076923,0.0040013790130615234,17.0,0.5637019230769234,0.0630033016204834,26.1887104511261
26,4,15.0,0.5120192307692307,0.0040247440338134766,15.0,0.5264423076923079,0.06801342964172363,26.133801460266113
26,4,16.0,0.5456730769230769,0.004000663757324219,16.0,0.574519230769231,0.06300592422485352,26.18022847175598
26,4,17.0,0.5661057692307693,0.00400090217590332,17.0,0.5865384615384617,0.06301140785217285,16.011582612991333
26,4,17.0,0.5661057692307693,0.00299835205078125,17.0,0.5865384615384617,0.06400394439697266,11.935237169265747
26,4,16.0,0.5396634615384616,0.003999948501586914,16.0,0.5576923076923079,0.0630037784576416,26.181901931762695
26,5,21.0,0.6754807692307693,0.002997875213623047,21.0,0.6826923076923075,0.06300616264343262,26.179311752319336
26,5,20.0,0.6550480769230769,0.0030248165130615234,20.0,0.6706730769230769,0.06400322914123535,26.185606718063354
26,5,19.0,0.6286057692307693,0.0040247440338134766,19.0,0.6478365384615383,0.06297874450683594,26.117767333984375
26,5,20.0,0.6706730769230769,0.0030002593994140625,20.0,0.6850961538461536,0.06303858757019043,26.176520109176636
26,5,20.0,0.6526442307692307,0.005028247833251953,20.0,0.6730769230769229,0.06400752067565918,26.20238208770752
26,5,19.0,0.6081730769230769,0.003993034362792969,19.0,0.6141826923076923,0.06501531600952148,26.158782720565796
