Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
22,1,7.0,0.26136363636363635,0.003031492233276367,7.0,0.2642045454545454,0.07099413871765137,5.352332592010498
22,1,7.0,0.26988636363636365,0.0029981136322021484,7.0,0.29403409090909083,0.054001808166503906,22.172383069992065
22,1,7.0,0.2684659090909091,0.0030243396759033203,7.0,0.28835227272727265,0.053971290588378906,4.336815595626831
22,1,7.0,0.27982954545454547,0.003999948501586914,7.0,0.29971590909090895,0.05802726745605469,4.82028341293335
22,1,8.0,0.2713068181818182,0.004000663757324219,8.0,0.2755681818181817,0.056006669998168945,4.370898962020874
22,1,7.0,0.2599431818181818,0.003000020980834961,7.0,0.2670454545454545,0.053026676177978516,22.15893268585205
22,1,8.0,0.2784090909090909,0.0039865970611572266,8.0,0.284090909090909,0.05800628662109375,5.3440563678741455
22,1,8.0,0.2755681818181818,0.003998517990112305,8.0,0.27982954545454536,0.05503249168395996,3.665862798690796
22,1,8.0,0.27982954545454547,0.004001140594482422,8.0,0.284090909090909,0.054033756256103516,22.245995044708252
22,1,6.0,0.24289772727272727,0.0030333995819091797,6.0,0.2698863636363636,0.05596733093261719,22.184993743896484
22,2,11.0,0.3849431818181818,0.0030236244201660156,11.0,0.40482954545454525,0.05402636528015137,9.807713747024536
22,2,11.0,0.38636363636363635,0.004000425338745117,11.0,0.40482954635339946,0.05594515800476074,22.20728635787964
22,2,11.0,0.3821022727272727,0.003999233245849609,11.0,0.40767045454545436,0.05556201934814453,22.16785168647766
22,2,12.0,0.3963068181818182,0.003002166748046875,12.0,0.4076704545454543,0.05862116813659668,5.210925102233887
22,2,11.0,0.38636363636363635,0.00299835205078125,11.0,0.4062499999999998,0.055027008056640625,22.21819496154785
22,2,11.0,0.375,0.003999471664428711,11.0,0.3821022727272726,0.05400705337524414,22.149014234542847
22,2,12.0,0.3991477272727273,0.003023862838745117,12.0,0.40767045454545436,0.0589754581451416,22.207247257232666
22,2,12.0,0.3991477272727273,0.002998828887939453,12.0,0.40909090909090895,0.05402827262878418,6.9998180866241455
22,2,12.0,0.39488636363636365,0.004001140594482422,12.0,0.4005681818181816,0.05500006675720215,8.50947618484497
