Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
7,1,16.0,0.5133928571428571,0.0030317306518554688,16.0,0.5178571428571428,0.4930713176727295,0.6400697231292725
7,1,18.0,0.5758928571428571,0.0010306835174560547,18.0,0.5803571428571427,0.017998456954956055,0.9190163612365723
7,1,17.0,0.5357142857142857,0.0009992122650146484,17.0,0.5401785714285714,0.018000125885009766,0.8287651538848877
7,1,15.0,0.48660714285714285,0.0010004043579101562,15.0,0.4866071428571427,0.01798725128173828,0.7712092399597168
7,1,14.0,0.46875,0.0019996166229248047,14.0,0.4732142857142856,0.01901984214782715,1.0600197315216064
7,1,17.0,0.5401785714285714,0.002001047134399414,17.0,0.5491071428571427,0.018001794815063477,0.40752172470092773
7,1,15.0,0.5089285714285714,0.00164031982421875,15.0,0.5267857142857142,0.018914222717285156,0.5651328563690186
7,1,16.0,0.5178571428571429,0.0009999275207519531,16.0,0.5312499999999999,0.019000768661499023,0.9650213718414307
7,1,13.0,0.4375,0.0020012855529785156,13.0,0.4642857142857143,0.01999807357788086,0.9858160018920898
7,1,15.0,0.5,0.0020029544830322266,15.0,0.5044642857142856,0.021003246307373047,1.0680172443389893
7,2,28.0,0.8928571428571429,0.0020008087158203125,28.0,0.8928571428571429,0.017999649047851562,1.5337374210357666
7,2,30.0,0.9464285714285714,0.0009999275207519531,30.0,0.9553571428571427,0.018001079559326172,1.1980235576629639
7,2,28.0,0.9017857142857143,0.002000570297241211,28.0,0.9151785714285694,0.019002199172973633,12.074086904525757
7,2,27.0,0.8482142857142857,0.001682281494140625,27.0,0.8482142857142854,0.020296096801757812,0.6219208240509033
7,2,26.0,0.8214285714285714,0.0019991397857666016,26.0,0.8169642857142855,0.01800060272216797,2.3807578086853027
7,2,30.0,0.9419642857142857,0.001032114028930664,30.0,0.9419642857142854,0.018000364303588867,3.884492874145508
7,2,27.0,0.8526785714285714,0.00099945068359375,27.0,0.8571428571428571,0.018001556396484375,0.6870086193084717
7,2,28.0,0.90625,0.0010020732879638672,28.0,0.9151785714285694,0.017997264862060547,12.557610034942627
7,2,25.0,0.78125,0.002001047134399414,25.0,0.7857142857142857,0.020000219345092773,1.193237066268921
7,2,26.0,0.8392857142857143,0.0009996891021728516,26.0,0.8437499999999997,0.019000768661499023,1.6070144176483154
7,3,32.0,1.0,0.0010006427764892578,32.0,1.0,0.01799941062927246,0.05265498161315918
7,3,32.0,1.0,0.0015859603881835938,32.0,1.0,0.019265413284301758,0.05599641799926758
7,3,32.0,1.0,0.001585245132446289,32.0,1.0,0.02074432373046875,0.05335354804992676
7,3,32.0,1.0,0.0019974708557128906,32.0,1.0,0.01796698570251465,0.048966407775878906
7,3,32.0,1.0,0.0009996891021728516,32.0,1.0,0.01800227165222168,0.04900240898132324
7,3,32.0,1.0,0.0009999275207519531,32.0,1.0,0.021000146865844727,0.05499982833862305
7,3,32.0,1.0,0.0009999275207519531,32.0,1.0,0.017999887466430664,0.05000019073486328
7,3,32.0,1.0,0.002000570297241211,32.0,1.0,0.021999359130859375,0.05500006675720215
7,3,32.0,1.0,0.002000093460083008,32.0,1.0,0.018999576568603516,0.05099749565124512
7,3,32.0,1.0,0.0010004043579101562,32.0,1.0,0.023003578186035156,0.06200218200683594
