Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
6,1,17.0,0.5572916666666666,0.002031564712524414,17.0,0.5624999999999999,0.01796889305114746,0.6890132427215576
6,1,18.0,0.5885416666666666,0.003000497817993164,18.0,0.59375,0.014969110488891602,0.5899794101715088
6,1,17.0,0.5520833333333334,0.0019996166229248047,17.0,0.5624999999999999,0.01600050926208496,0.6747097969055176
6,1,18.0,0.578125,0.0010309219360351562,18.0,0.5885416666666666,0.014969348907470703,0.8700129985809326
6,1,17.0,0.5520833333333334,0.0009992122650146484,17.0,0.5520833333333333,0.0169675350189209,0.6579763889312744
6,1,21.0,0.6666666666666666,0.002000093460083008,21.0,0.6666666666666666,0.016000032424926758,0.21302533149719238
6,1,17.0,0.5625,0.0010082721710205078,17.0,0.5729166666666666,0.015078067779541016,3.693511486053467
6,1,19.0,0.6041666666666666,0.001001119613647461,19.0,0.609375,0.0149993896484375,0.6500523090362549
6,1,15.0,0.46875,0.00103759765625,15.0,0.4739583333333235,0.016986370086669922,0.1069953441619873
6,1,19.0,0.609375,0.0009696483612060547,19.0,0.6093749999999999,0.016000032424926758,0.5292766094207764
6,2,31.0,0.9947916666666666,0.0010025501251220703,31.0,0.9947916666666694,0.016000747680664062,122.27460813522339
6,2,32.0,1.0,0.0009996891021728516,32.0,1.0,0.021002769470214844,0.13500142097473145
6,2,31.0,0.96875,0.0020008087158203125,31.0,0.9687499999999996,0.015997648239135742,3.651315450668335
6,2,32.0,1.0,0.0010004043579101562,32.0,1.0,0.01655292510986328,0.12955522537231445
6,2,31.0,0.9791666666666666,0.0010004043579101562,31.0,0.9843749999999996,0.021030664443969727,0.7590062618255615
6,2,32.0,1.0,0.002000570297241211,32.0,1.0,0.022998571395874023,0.05500078201293945
6,2,30.0,0.9479166666666666,0.0010004043579101562,30.0,0.9531249999999998,0.01599860191345215,0.6250054836273193
6,2,32.0,1.0,0.00099945068359375,32.0,1.0,0.01599717140197754,0.047998666763305664
6,2,26.0,0.8333333333333334,0.002001047134399414,26.0,0.8385416666666663,0.015033960342407227,1.4916844367980957
6,2,32.0,1.0,0.0019981861114501953,32.0,1.0,0.01999831199645996,0.12900209426879883
6,3,32.0,1.0,0.0019989013671875,32.0,1.0,0.02600240707397461,0.05800127983093262
6,3,32.0,1.0,0.0010006427764892578,32.0,1.0,0.01899886131286621,0.04599881172180176
6,3,32.0,1.0,0.0019991397857666016,32.0,1.0,0.015000581741333008,0.043001413345336914
6,3,32.0,1.0,0.0010330677032470703,32.0,1.0,0.01496744155883789,0.03996777534484863
6,3,32.0,1.0,0.0009996891021728516,32.0,1.0,0.014999866485595703,0.03903031349182129
6,3,32.0,1.0,0.0010285377502441406,32.0,1.0,0.01796722412109375,0.04700160026550293
6,3,32.0,1.0,0.0009992122650146484,32.0,1.0,0.01503300666809082,0.04400014877319336
6,3,32.0,1.0,0.0010004043579101562,32.0,1.0,0.022999048233032227,0.05099916458129883
6,3,32.0,1.0,0.00099945068359375,32.0,1.0,0.01900172233581543,0.09400272369384766
6,3,32.0,1.0,0.0011701583862304688,32.0,1.0,0.02682805061340332,0.06682968139648438
