Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
20,1,7.0,0.2484375,0.003998994827270508,7.0,0.2687500000000001,0.050000905990600586,20.170660734176636
20,1,8.0,0.2734375,0.004001140594482422,8.0,0.2765625000000001,0.0540008544921875,3.5553128719329834
20,1,9.0,0.2921875,0.003000020980834961,9.0,0.29843750000000013,0.050000905990600586,3.365489959716797
20,1,8.0,0.2796875,0.0030002593994140625,8.0,0.2843750000000001,0.04999995231628418,6.0635600090026855
20,1,8.0,0.28125,0.003000020980834961,8.0,0.28593749999999984,0.04900097846984863,16.553678274154663
20,1,7.0,0.2625,0.003999948501586914,7.0,0.2718750000000001,0.05000019073486328,4.019309997558594
20,1,8.0,0.2875,0.002989530563354492,8.0,0.3046875000000001,0.04900002479553223,4.529818534851074
20,1,8.0,0.284375,0.002999544143676758,8.0,0.2890625000000001,0.053000450134277344,3.446682929992676
20,1,7.0,0.278125,0.003999471664428711,7.0,0.28906250000000006,0.051999568939208984,6.647303104400635
20,1,6.0,0.2515625,0.004000186920166016,6.0,0.2671875,0.05100083351135254,6.625086307525635
20,2,11.0,0.390625,0.002998828887939453,11.0,0.40781250000000013,0.05000042915344238,20.15653109550476
20,2,12.0,0.40625,0.0029993057250976562,12.0,0.4187500000000002,0.05500054359436035,20.127527236938477
20,2,13.0,0.421875,0.004000425338745117,13.0,0.42812500000000014,0.051000356674194336,5.711681365966797
20,2,12.0,0.4109375,0.003999233245849609,12.0,0.4281250000000002,0.053000450134277344,20.153795957565308
20,2,12.0,0.4109375,0.00500178337097168,12.0,0.4234375000000002,0.05099964141845703,9.270946264266968
20,2,11.0,0.390625,0.002998828887939453,11.0,0.4125000000000002,0.05500149726867676,20.140431880950928
20,2,12.0,0.4203125,0.0029976367950439453,12.0,0.43906250000000024,0.05100107192993164,20.15521502494812
20,2,12.0,0.41875,0.003998517990112305,12.0,0.43125000000000024,0.057000160217285156,20.209741592407227
20,2,12.0,0.4078125,0.002998828887939453,12.0,0.4187500000000002,0.051543474197387695,14.258610248565674
20,2,11.0,0.375,0.003998756408691406,11.0,0.38593750000000016,0.05000019073486328,20.19150686264038
20,3,16.0,0.528125,0.0029997825622558594,16.0,0.5421875,0.05300259590148926,20.144222259521484
20,3,16.0,0.53125,0.003000020980834961,16.0,0.5437500000000001,0.052001237869262695,20.14784574508667
20,3,17.0,0.5546875,0.003265857696533203,17.0,0.5687499999999999,0.0530848503112793,8.26003360748291
20,3,17.0,0.55,0.003000020980834961,17.0,0.559375,0.04900002479553223,13.157893896102905
20,3,16.0,0.5375,0.002998828887939453,16.0,0.5593750000000001,0.051001548767089844,20.146447896957397
