Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
41,1,6.0,0.24466463414634146,0.005989789962768555,6.0,0.25457317073170743,0.0989999771118164,41.25077986717224
41,1,4.0,0.19054878048780488,0.007000923156738281,4.0,0.20960365902985323,0.10001015663146973,14.723696947097778
41,1,5.0,0.2111280487804878,0.0059986114501953125,5.0,0.22408536585365868,0.10103082656860352,14.87205958366394
41,1,5.0,0.2111280487804878,0.005999565124511719,5.0,0.21951219512195136,0.10059309005737305,11.960877656936646
41,1,5.0,0.20655487804878048,0.006998538970947266,5.0,0.21417682926829282,0.09900331497192383,41.3184871673584
41,1,5.0,0.21265243902439024,0.006000518798828125,5.0,0.21722560975609767,0.10003352165222168,13.34662675857544
41,1,4.0,0.18902439024390244,0.00700068473815918,4.0,0.20807926829268303,0.0989995002746582,23.379223585128784
41,1,5.0,0.2149390243902439,0.006000518798828125,5.0,0.22408536585365868,0.09900069236755371,16.18242907524109
41,1,5.0,0.2149390243902439,0.00999903678894043,5.0,0.22332317073170746,0.10602736473083496,9.068001985549927
41,1,6.0,0.24314024390243902,0.00599980354309082,6.0,0.2545731707317075,0.10000061988830566,41.308507442474365
41,2,9.0,0.3125,0.005998373031616211,9.0,0.32012195121951237,0.10104131698608398,33.39935660362244
41,2,7.0,0.25228658536585363,0.005995750427246094,7.0,0.2614329268292684,0.11003255844116211,41.22172236442566
41,2,7.0,0.2736280487804878,0.008998870849609375,7.0,0.2942073170731708,0.10003423690795898,22.068835258483887
41,2,7.0,0.2698170731707317,0.005998849868774414,7.0,0.28506097560975624,0.10002708435058594,41.24116134643555
41,2,7.0,0.26448170731707316,0.005965709686279297,7.0,0.2835365853658538,0.09900069236755371,41.26146626472473
41,2,7.0,0.2736280487804878,0.0050241947174072266,7.0,0.28887195121951237,0.09900856018066406,24.38527750968933
