Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
35,1,7.0,0.25357142857142856,0.004999876022338867,7.0,0.25625,0.08503341674804688,10.017515897750854
35,1,5.0,0.20357142857142857,0.006000995635986328,5.0,0.2160714285714286,0.08402681350708008,14.268497228622437
35,1,6.0,0.21875,0.0059986114501953125,6.0,0.22053571448293274,0.08900237083435059,8.067515850067139
35,1,6.0,0.24196428571428572,0.004999637603759766,6.0,0.25357142857142856,0.08400082588195801,6.476227760314941
35,1,6.0,0.21785714285714286,0.005000591278076172,6.0,0.2205357142857143,0.08503580093383789,8.209931373596191
35,1,6.0,0.21428571428571427,0.006000518798828125,6.0,0.2151785714285715,0.08403539657592773,7.635973930358887
35,1,6.0,0.2294642857142857,0.0060007572174072266,6.0,0.23482142963060837,0.08502888679504395,7.835099220275879
35,1,6.0,0.2392857142857143,0.004999399185180664,6.0,0.24732142857142858,0.08403301239013672,11.71288013458252
35,1,6.0,0.24642857142857144,0.006000518798828125,6.0,0.2482142864684382,0.08303356170654297,9.827540874481201
35,1,5.0,0.22142857142857142,0.004997730255126953,5.0,0.24017857142857144,0.08501100540161133,12.415930986404419
35,2,10.0,0.33482142857142855,0.005000114440917969,10.0,0.3410714285714283,0.08503556251525879,12.702227354049683
35,2,8.0,0.27232142857142855,0.005023479461669922,8.0,0.2767857142857142,0.0849769115447998,12.408955335617065
35,2,8.0,0.29017857142857145,0.0050313472747802734,8.0,0.3017857142857141,0.08496904373168945,35.32803726196289
35,2,9.0,0.3142857142857143,0.009011507034301758,9.0,0.31785714285714267,0.09200191497802734,11.581000566482544
35,2,8.0,0.2875,0.004999399185180664,8.0,0.29732142857142846,0.08403134346008301,35.709205865859985
35,2,8.0,0.29017857142857145,0.005026102066040039,8.0,0.3,0.08401060104370117,11.772705793380737
35,2,8.0,0.3,0.00500178337097168,8.0,0.32232142857142837,0.08500289916992188,13.683830261230469
35,2,9.0,0.31160714285714286,0.005030393600463867,9.0,0.31874999999999976,0.08400249481201172,35.25298881530762
35,2,9.0,0.3205357142857143,0.004999637603759766,9.0,0.3276785714285712,0.0910346508026123,10.792114973068237
35,2,8.0,0.29285714285714287,0.004959821701049805,8.0,0.313392857142857,0.08403182029724121,14.297799825668335
35,3,12.0,0.4125,0.005031585693359375,12.0,0.42499999999999943,0.0839998722076416,35.19799089431763
35,3,10.0,0.3410714285714286,0.004985332489013672,10.0,0.35,0.08496999740600586,24.77740740776062
35,3,11.0,0.3607142857142857,0.004999876022338867,11.0,0.36428571428571427,0.09503507614135742,16.2741916179657
35,3,11.0,0.38571428571428573,0.005038261413574219,11.0,0.4151785714285709,0.09600496292114258,20.623319149017334
35,3,11.0,0.3607142857142857,0.008038043975830078,11.0,0.3678571428571425,0.08796334266662598,10.96911358833313
35,3,10.0,0.3607142857142857,0.004999637603759766,10.0,0.3794642857142853,0.08399844169616699,35.22856092453003
35,3,11.0,0.375,0.00502467155456543,11.0,0.39196428571428527,0.08401155471801758,35.231682538986206
35,3,11.0,0.3830357142857143,0.006024360656738281,11.0,0.4,0.08497500419616699,35.247143268585205
35,3,11.0,0.39285714285714285,0.004999637603759766,11.0,0.41160714285714234,0.08500337600708008,17.606120586395264
35,3,11.0,0.3678571428571429,0.00503993034362793,11.0,0.37410714285714247,0.08604121208190918,17.14575743675232
35,4,14.0,0.49464285714285716,0.005006551742553711,14.0,0.5160714285714277,0.08403372764587402,35.18695950508118
35,4,12.0,0.4142857142857143,0.004975795745849609,12.0,0.4267857142857137,0.08503270149230957,35.208019495010376
35,4,13.0,0.43392857142857144,0.004874706268310547,13.0,0.44374999999999937,0.08916521072387695,35.22009897232056
