Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
28,1,6.0,0.23549107142857142,0.005033016204833984,6.0,0.2444196428571428,0.06800293922424316,7.0145580768585205
28,1,7.0,0.2533482142857143,0.004030704498291016,7.0,0.25781249999999994,0.06896829605102539,7.036006689071655
28,1,6.0,0.22544642857142858,0.004028797149658203,6.0,0.23325892857142852,0.06800174713134766,4.698584318161011
28,1,6.0,0.23883928571428573,0.005000114440917969,6.0,0.25,0.06803512573242188,11.120829820632935
28,1,6.0,0.23995535714285715,0.0039997100830078125,6.0,0.2522321428571428,0.0730283260345459,28.19747281074524
28,1,6.0,0.22767857142857142,0.0050013065338134766,6.0,0.2321428571428571,0.07000136375427246,10.008830070495605
28,1,6.0,0.23883928571428573,0.004998445510864258,6.0,0.25334821428571425,0.0680398941040039,8.430396318435669
28,1,7.0,0.26004464285714285,0.003983974456787109,7.0,0.2622767857142857,0.0670328140258789,5.865431785583496
28,1,7.0,0.25669642857142855,0.004998445510864258,7.0,0.26116071428571425,0.06903457641601562,28.306496143341064
28,1,6.0,0.23660714285714285,0.0039980411529541016,6.0,0.2533482142857142,0.07303667068481445,7.446999549865723
28,2,9.0,0.32924107142857145,0.003999948501586914,9.0,0.3470982142857144,0.07100343704223633,18.509716749191284
28,2,10.0,0.34375,0.0049991607666015625,10.0,0.34821428571428586,0.07200360298156738,28.285825729370117
28,2,9.0,0.31361607142857145,0.003998279571533203,9.0,0.3236607142857144,0.07300162315368652,13.80142068862915
28,2,10.0,0.3404017857142857,0.004001140594482422,10.0,0.3493303571428573,0.07100224494934082,28.188197374343872
28,2,10.0,0.3359375,0.004972219467163086,10.0,0.3415178571428573,0.07100224494934082,11.152143955230713
28,2,9.0,0.3169642857142857,0.004998922348022461,9.0,0.3281250001251497,0.0760045051574707,28.19428849220276
28,2,9.0,0.3325892857142857,0.005009174346923828,9.0,0.3493303571428573,0.07100200653076172,28.1913058757782
28,2,10.0,0.3470982142857143,0.0040013790130615234,10.0,0.35267857142857156,0.07200145721435547,28.18516206741333
28,2,10.0,0.3482142857142857,0.003998279571533203,10.0,0.3627232142857145,0.07200026512145996,28.3280246257782
28,2,9.0,0.33482142857142855,0.004026174545288086,9.0,0.35602678571428586,0.06997489929199219,28.25446891784668
28,3,13.0,0.4296875,0.003994941711425781,13.0,0.4375000000000004,0.06900286674499512,28.156738996505737
28,3,13.0,0.43191964285714285,0.003999233245849609,13.0,0.4408482142857147,0.07000422477722168,28.18598747253418
