Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
16,1,8.0,0.291015625,0.0020294189453125,8.0,0.3046875,0.03803277015686035,16.133716106414795
16,1,8.0,0.28125,0.003000020980834961,8.0,0.287109375,0.04000091552734375,16.10030508041382
16,1,10.0,0.333984375,0.003000020980834961,10.0,0.33984375,0.04002833366394043,4.70540714263916
16,1,8.0,0.291015625,0.002999544143676758,8.0,0.29882812625013583,0.04003429412841797,4.093129634857178
16,1,9.0,0.30078125,0.0029990673065185547,9.0,0.3046875,0.039032936096191406,3.556297540664673
16,1,9.0,0.310546875,0.001997232437133789,9.0,0.314453125,0.04000091552734375,2.8478586673736572
16,1,9.0,0.306640625,0.00299835205078125,9.0,0.3125,0.03903388977050781,16.15330171585083
16,1,9.0,0.310546875,0.0030286312103271484,9.0,0.314453125,0.03999209403991699,2.261420249938965
16,1,8.0,0.29296875,0.0029973983764648438,8.0,0.310546875,0.03800058364868164,5.18751335144043
16,1,8.0,0.291015625,0.002996206283569336,8.0,0.306640625,0.04003596305847168,16.15083909034729
16,2,14.0,0.458984375,0.0019986629486083984,14.0,0.46484375,0.03899955749511719,5.787291526794434
16,2,13.0,0.443359375,0.003000020980834961,13.0,0.45703125,0.04053330421447754,16.147135734558105
16,2,15.0,0.49609375,0.0030243396759033203,15.0,0.51171875,0.04097414016723633,11.49936056137085
16,2,13.0,0.455078125,0.0029976367950439453,13.0,0.47265625,0.05500316619873047,16.15653085708618
16,2,14.0,0.458984375,0.002009868621826172,14.0,0.46679687514768153,0.04002666473388672,16.140889167785645
16,2,14.0,0.466796875,0.0029997825622558594,14.0,0.4746093757592265,0.04002785682678223,16.114532232284546
16,2,14.0,0.47265625,0.0030078887939453125,14.0,0.486328125,0.0421597957611084,16.471566200256348
16,2,14.0,0.478515625,0.003023862838745117,14.0,0.4921875,0.039006710052490234,6.553451061248779
16,2,14.0,0.45703125,0.003000020980834961,14.0,0.466796875,0.039000511169433594,5.01827597618103
