Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
12,1,11.0,0.3723958333333333,0.0029897689819335938,11.0,0.38020833333333387,0.03200101852416992,10.841144561767578
12,1,10.0,0.3541666666666667,0.0019991397857666016,10.0,0.36458333333333326,0.031000852584838867,12.174483060836792
12,1,10.0,0.3411458333333333,0.0020308494567871094,10.0,0.35156249999999994,0.031000614166259766,5.726134300231934
12,1,11.0,0.3776041666666667,0.0019989013671875,11.0,0.3854166666666665,0.030001401901245117,2.470055103302002
12,1,10.0,0.3567708333333333,0.0020003318786621094,10.0,0.36718749999999994,0.03000164031982422,12.130298137664795
12,1,11.0,0.3697916666666667,0.001998424530029297,11.0,0.37499999999999983,0.03177309036254883,1.7851142883300781
12,1,11.0,0.3619791666666667,0.0019989013671875,11.0,0.3671874999999999,0.029001235961914062,1.590228796005249
12,1,10.0,0.3489583333333333,0.0029997825622558594,10.0,0.3619791666666666,0.029001235961914062,3.856712818145752
12,1,11.0,0.3854166666666667,0.0019986629486083984,11.0,0.3932291666666666,0.031002283096313477,3.3900437355041504
12,1,9.0,0.328125,0.0029985904693603516,9.0,0.34114583333333326,0.03000187873840332,3.810499906539917
12,2,18.0,0.6041666666666666,0.0030014514923095703,18.0,0.6197916666666667,0.03000044822692871,12.106778621673584
12,2,17.0,0.5625,0.002000093460083008,17.0,0.5781249999999999,0.030596017837524414,12.225680828094482
12,2,17.0,0.5625,0.002040863037109375,17.0,0.5755208333333333,0.030144691467285156,12.109941005706787
12,2,18.0,0.59375,0.002986907958984375,18.0,0.6041666666666666,0.030000925064086914,12.155063390731812
12,2,18.0,0.5729166666666666,0.0029973983764648438,18.0,0.5755208333333333,0.030000686645507812,3.5119681358337402
12,2,19.0,0.6015625,0.0020008087158203125,19.0,0.609375,0.030000686645507812,7.921536684036255
12,2,17.0,0.5703125,0.0020008087158203125,17.0,0.5911458333333333,0.030001163482666016,12.084214925765991
12,2,17.0,0.5651041666666666,0.0019996166229248047,17.0,0.5807291666666665,0.030001401901245117,12.1011483669281
12,2,19.0,0.609375,0.002000093460083008,19.0,0.6145833333333334,0.030001401901245117,12.114789485931396
12,2,16.0,0.5260416666666666,0.0029981136322021484,16.0,0.53125,0.03000020980834961,12.09340786933899
12,3,26.0,0.8307291666666666,0.0019998550415039062,26.0,0.8411458333333338,0.031000137329101562,8.08310317993164
12,3,24.0,0.7760416666666666,0.002000570297241211,24.0,0.791666666666667,0.030000925064086914,12.081660747528076
12,3,24.0,0.7760416666666666,0.0019981861114501953,24.0,0.7864583352062118,0.030001401901245117,12.11109447479248
12,3,25.0,0.8072916666666666,0.0019996166229248047,25.0,0.815104166666667,0.03003406524658203,12.09706974029541
12,3,25.0,0.7890625,0.0020003318786621094,25.0,0.7916666666666669,0.030001401901245117,12.108383417129517
12,3,26.0,0.828125,0.001998424530029297,26.0,0.8359375000000004,0.03000187873840332,12.330398797988892
12,3,25.0,0.7864583333333334,0.002218484878540039,25.0,0.7890625000000003,0.035016775131225586,12.097414255142212
12,3,24.0,0.7760416666666666,0.0019996166229248047,24.0,0.7838541666666671,0.030001163482666016,12.115243196487427
12,3,26.0,0.828125,0.001998424530029297,26.0,0.8359375000000003,0.03000187873840332,12.112308263778687
12,3,22.0,0.7161458333333334,0.002516031265258789,22.0,0.7291666666666669,0.03347969055175781,12.072658061981201
12,4,32.0,1.0,0.0020012855529785156,32.0,1.0,0.030033349990844727,0.15100431442260742
12,4,31.0,0.9921875,0.0020308494567871094,30.0,0.9895833333333339,0.030002832412719727,12.08452820777893
12,4,31.0,0.9895833333333334,0.002000093460083008,31.0,0.9869791666666673,0.029001235961914062,12.297344207763672
12,4,32.0,1.0,0.002000093460083008,32.0,1.0,0.030000925064086914,1.5021092891693115
12,4,31.0,0.9947916666666666,0.002000093460083008,31.0,0.9947916666666674,0.030002355575561523,12.10537600517273
12,4,32.0,1.0,0.0009984970092773438,32.0,1.0,0.030001163482666016,0.20000529289245605
12,4,31.0,0.9973958333333334,0.0010001659393310547,31.0,0.9921875000000007,0.030001401901245117,12.135979652404785
12,4,31.0,0.9895833333333334,0.0031435489654541016,31.0,0.989583333333334,0.040520429611206055,12.102397680282593
12,4,32.0,1.0,0.0019996166229248047,32.0,1.0,0.030001163482666016,0.15103483200073242
12,4,29.0,0.9140625,0.002001047134399414,29.0,0.9140625000000006,0.02896857261657715,12.086280345916748
12,5,32.0,1.0,0.0019998550415039062,32.0,1.0,0.029999971389770508,0.08300256729125977
12,5,32.0,1.0,0.002032041549682617,32.0,1.0,0.028968095779418945,0.07797002792358398
12,5,32.0,1.0,0.0019996166229248047,32.0,1.0,0.03000044822692871,0.07900214195251465
12,5,32.0,1.0,0.0009999275207519531,32.0,1.0,0.03000044822692871,0.11200189590454102
12,5,32.0,1.0,0.002001047134399414,32.0,1.0,0.02900075912475586,0.07900118827819824
12,5,32.0,1.0,0.0020008087158203125,32.0,1.0,0.030000686645507812,0.08100199699401855
12,5,32.0,1.0,0.0019998550415039062,32.0,1.0,0.028999805450439453,0.12400412559509277
12,5,32.0,1.0,0.0019986629486083984,32.0,1.0,0.03000044822692871,0.0780024528503418
12,5,32.0,1.0,0.0019996166229248047,32.0,1.0,0.029000520706176758,0.07700252532958984
12,5,32.0,1.0,0.002000093460083008,32.0,1.0,0.028999805450439453,0.10300183296203613
