Students,Sockets,Heuristic_Z,Heuristic_U,Heuristic_Optimization_Time,Gurobi_Z,Gurobi_U,Gurobi_model_build_time,Gurobi_optimization_time
8,1,14.0,0.47265625,0.0010311603546142578,14.0,0.48046875,0.021001338958740234,7.350788116455078
8,1,15.0,0.47265625,0.0020008087158203125,15.0,0.47265625,0.019999980926513672,8.048309326171875
8,1,13.0,0.44921875,0.0020008087158203125,13.0,0.4609375,0.019999980926513672,8.068485260009766
8,1,13.0,0.44921875,0.002000570297241211,13.0,0.4609375,0.020002365112304688,1.6049778461456299
8,1,13.0,0.45703125,0.0019998550415039062,13.0,0.4765625,0.020000457763671875,8.076828241348267
8,1,15.0,0.5,0.0010013580322265625,15.0,0.50390625,0.0210268497467041,2.891326904296875
8,1,13.0,0.43359375,0.002000570297241211,13.0,0.44140625,0.019999980926513672,8.072428703308105
8,1,14.0,0.48046875,0.0020008087158203125,14.0,0.48828125,0.024003028869628906,3.1946518421173096
8,1,14.0,0.46875,0.0020003318786621094,14.0,0.4765625,0.019999980926513672,8.082576990127563
8,1,13.0,0.43359375,0.002001047134399414,13.0,0.4375,0.020033836364746094,8.047263622283936
8,2,24.0,0.79296875,0.0020003318786621094,24.0,0.8125,0.020000219345092773,8.04916262626648
8,2,25.0,0.80078125,0.002001047134399414,25.0,0.81640625,0.01999974250793457,8.067477703094482
8,2,24.0,0.765625,0.0020012855529785156,24.0,0.76953125,0.02003169059753418,8.077697277069092
8,2,23.0,0.7578125,0.001547098159790039,23.0,0.7734375,0.02030158042907715,8.084886312484741
8,2,24.0,0.77734375,0.002000570297241211,24.0,0.79296875,0.020000457763671875,8.078590631484985
8,2,27.0,0.859375,0.002001047134399414,27.0,0.87109375,0.021030664443969727,8.067426443099976
8,2,22.0,0.71484375,0.002001047134399414,22.0,0.72265625,0.01999974250793457,8.081568479537964
8,2,25.0,0.8046875,0.002001047134399414,25.0,0.8046874999999947,0.020000457763671875,8.071933269500732
8,2,25.0,0.78515625,0.002000570297241211,24.0,0.80859375,0.02002692222595215,8.079834699630737
8,2,22.0,0.71875,0.002001047134399414,22.0,0.73046875,0.02002716064453125,8.083055257797241
8,3,32.0,1.0,0.002000093460083008,32.0,1.0,0.021034717559814453,0.06902885437011719
8,3,32.0,1.0,0.0020067691802978516,32.0,1.0,0.020002126693725586,0.05700254440307617
8,3,32.0,1.0,0.001966714859008789,32.0,1.0,0.020003080368041992,0.05703473091125488
8,3,32.0,1.0,0.0009999275207519531,32.0,1.0,0.02000284194946289,0.08100438117980957
8,3,32.0,1.0,0.0019996166229248047,32.0,1.0,0.020000696182250977,0.058004140853881836
8,3,32.0,1.0,0.001996755599975586,32.0,1.0,0.020001649856567383,0.054003238677978516
8,3,32.0,1.0,0.0010080337524414062,32.0,1.0,0.01999211311340332,1.0961494445800781
8,3,32.0,1.0,0.002000093460083008,32.0,1.0,0.020000696182250977,0.058030128479003906
8,3,32.0,1.0,0.002015352249145508,32.0,1.0,0.019983768463134766,0.0539860725402832
8,3,32.0,1.0,0.001033782958984375,32.0,1.0,0.019998550415039062,0.9260289669036865
